#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
MAR06401	1 MAM01350@c + 1 MAM02397@c --> 1 MAM00184@c + 1 MAM00209@c	MAR06401		2.3.1.181		keggR:R07769;mnx:MNXR111357;vmhreaction:HMR_6401
MAR06402	1 MAM01350@c + 1 MAM02643@c --> 1 MAM00184@c + 1 MAM00210@c	MAR06402		2.3.1.181		keggR:R07766;mnx:MNXR111354;vmhreaction:HMR_6402
MAR06403	1 MAM00210@c + 5 MAM02039@c + 7 MAM02555@c + 2 MAM02682@c + 2 MAM02877@c --> 1 MAM00209@c + 2 MAM01098@c + 6 MAM02040@c + 2 MAM02471@c + 7 MAM02554@c + 2 MAM02681@c	MAR06403		2.8.1.8		keggR:R07767;mnx:MNXR111355;vmhreaction:HMR_6403
MAR06404	1 MAM00209@c + 1 MAM02039@c + 1 MAM02553@c <==> 1 MAM00208@c + 1 MAM02552@c	MAR06404		1.8.1.4		keggR:R08550;mnx:MNXR112089;vmhreaction:HMR_6404
MAR06405	1 MAM02040@c + 1 MAM02399@c <==> 1 MAM02394@c + 1 MAM02426@c	MAR06405		3.1.1.13		mnx:MNXR103682;vmhreaction:RE2459C
MAR06406	1 MAM01371@c + 1 MAM02040@c + 1 MAM02394@e + 2 MAM02519@e --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02394@c + 2 MAM02519@c + 1 MAM02751@c	MAR06406				biggR:LIPOti;mnx:MNXR101093
MAR06407	1 MAM01597@m + 1 MAM02040@m + 1 MAM02552@m + 1 MAM03966@m --> 1 MAM01261@m + 1 MAM02039@m + 1 MAM02553@m + 1 MAM03969@m	MAR06407				biggR:FAOXTC122TC101m;vmhreaction:FAOXTC122TC101m
MAR06408	1 MAM01701@c + 1 MAM02039@i --> 1 MAM01701@m + 1 MAM02039@m	MAR06408				vmhreaction:HMR_6408
MAR06409	1 MAM02039@m + 1 MAM02393@m + 1 MAM02553@m <==> 1 MAM01701@m + 1 MAM02552@m	MAR06409		1.8.1.4;2.1.2.10		biggR:GCC2cm;keggR:R01698;mnx:MNXR100066;vmhreaction:GCC2cm
MAR06410	1 MAM02039@m + 1 MAM02393@m + 1 MAM02819@m --> 1 MAM01596@m + 1 MAM02869@m	MAR06410		1.2.4.1		keggR:R01699;mnx:MNXR102427;mnx:MNXR107129;vmhreaction:r0383
MAR06411	1 MAM01306@m + 1 MAM02039@m + 1 MAM02393@m --> 1 MAM01596@m + 1 MAM02934@m	MAR06411		1.2.4.2		keggR:R01700;mnx:MNXR107130;mnx:MNXR95657;vmhreaction:r0384
MAR06412	1 MAM01597@m + 1 MAM02869@m --> 1 MAM01261@m + 1 MAM01701@m	MAR06412		2.3.1.12		keggR:R02569;mnx:MNXR102430;mnx:MNXR107584;vmhreaction:r0555
MAR06413	1 MAM00765@m + 1 MAM02393@m --> 1 MAM02934@m + 1 MAM02984@m	MAR06413		1.2.4.2		keggR:R03316;mnx:MNXR105357;mnx:MNXR108089;vmhreaction:r0620
MAR06414	1 MAM01597@m + 1 MAM02934@m <==> 1 MAM01701@m + 1 MAM02944@m	MAR06414		2.3.1.61		keggR:R02570;mnx:MNXR107585;mnx:MNXR95656;vmhreaction:r0556
MAR06415	1 MAM01597@m + 1 MAM02899@m --> 1 MAM01701@m + 1 MAM01977@m	MAR06415		2.3.1.61		keggR:R02571;mnx:MNXR100213;mnx:MNXR107586;vmhreaction:r0557
MAR06416	1 MAM00824@m + 1 MAM02039@m + 1 MAM02393@m --> 1 MAM01596@m + 1 MAM02857@m	MAR06416		1.2.4.4		keggR:R01701;mnx:MNXR107131;mnx:MNXR94910;vmhreaction:r0385
MAR06417	1 MAM01597@m + 1 MAM02857@m <==> 1 MAM01701@m + 1 MAM02180@m	MAR06417		2.3.1.168		keggR:R02662;mnx:MNXR107649;mnx:MNXR97451;vmhreaction:RE3326M;vmhreaction:r0561
MAR06418	1 MAM03967@m --> 1 MAM03966@m	MAR06418				biggR:FAOXTC122m;vmhreaction:FAOXTC122m
MAR06419	1 MAM00669@m + 1 MAM02039@m + 1 MAM02393@m --> 1 MAM01596@m + 1 MAM02856@m	MAR06419		1.2.4.4		keggR:R04225;mnx:MNXR108745;mnx:MNXR94911;vmhreaction:r0670
MAR06420	1 MAM01597@m + 1 MAM02856@m --> 1 MAM00663@m + 1 MAM01701@m	MAR06420		2.3.1.168		keggR:R03174;mnx:MNXR108002;mnx:MNXR97450;vmhreaction:r0604
MAR06421	1 MAM01013@m + 1 MAM02039@m + 1 MAM02393@m --> 1 MAM01596@m + 1 MAM02858@m	MAR06421		1.2.4.4		keggR:R01702;mnx:MNXR107132;mnx:MNXR95029;vmhreaction:r0386
MAR06422	1 MAM01597@m + 1 MAM02858@m --> 1 MAM01701@m + 1 MAM02189@m	MAR06422		2.3.1.168		keggR:R04097;mnx:MNXR108654;mnx:MNXR97452;vmhreaction:r0656
MAR06423	1 MAM01330@c + 1 MAM02489@c <==> 1 MAM01331@c + 1 MAM01368@c	MAR06423				vmhreaction:RE2897C
MAR06424	1 MAM01330@c <==> 1 MAM01330@e	MAR06424				biggR:AVITE2t;mnx:MNXR96147;vmhreaction:AVITE2t
MAR06425	1 MAM01330@c <==> 1 MAM01330@r	MAR06425				vmhreaction:HMR_6425
MAR06426	1 MAM01330@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00357@c + 1 MAM02040@c + 1 MAM02554@c	MAR06426		1.14.13.30		mnx:MNXR103914;vmhreaction:RE3464C
MAR06427	1 MAM01330@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM00357@r + 1 MAM02040@r + 1 MAM02554@r	MAR06427		1.14.13.30		mnx:MNXR103914;vmhreaction:RE3464R
MAR06428	1 MAM00357@c + 1 MAM02039@c + 2 MAM02555@c + 2 MAM02630@c --> 1 MAM00345@c + 3 MAM02040@c + 2 MAM02554@c	MAR06428		1.14.13.30		mnx:MNXR103886;vmhreaction:RE3370C
MAR06429	1 MAM00357@r + 1 MAM02039@r + 2 MAM02555@r + 2 MAM02630@r --> 1 MAM00345@r + 3 MAM02040@r + 2 MAM02554@r	MAR06429		1.14.13.30		mnx:MNXR103886;vmhreaction:RE3370R
MAR06430	1 MAM00345@r --> 1 MAM00345@c	MAR06430				vmhreaction:HMR_6430
MAR06431	1 MAM00345@c --> 1 MAM00345@m	MAR06431				vmhreaction:HMR_6431
MAR06432	1 MAM00345@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m --> 1 MAM00287@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06432		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6432
MAR06433	1 MAM00287@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01226@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06433		1.1.1.35;1.3.1.34;1.3.3.6;2.3.1.16;3.1.2.2;3.1.2.27;4.2.1.17;5.1.99.4;5.3.3.8;6.2.1.-		vmhreaction:HMR_6433
MAR06434	1 MAM01226@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m --> 1 MAM01186@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06434				vmhreaction:HMR_6434
MAR06435	1 MAM01186@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02630@m --> 1 MAM01096@m + 1 MAM01261@m + 1 MAM01334@m + 1 MAM02039@m + 1 MAM02041@m + 1 MAM02759@m	MAR06435		1.1.1.35;1.3.1.34;1.3.3.6;2.3.1.16;3.1.2.2;3.1.2.27;4.2.1.17;5.1.99.4;5.3.3.8;6.2.1.-		vmhreaction:HMR_6435
MAR06436	1 MAM01096@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM00766@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06436		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6436
MAR06437	1 MAM01597@m + 1 MAM01802@m + 1 MAM02040@m + 1 MAM02552@m + 1 MAM04041@m --> 1 MAM01261@m + 1 MAM01803@m + 1 MAM02039@m + 1 MAM02553@m + 1 MAM03967@m	MAR06437				biggR:FAOXTC142TC122m;vmhreaction:FAOXTC142TC122m
MAR06438	1 MAM00766@c <==> 1 MAM00766@m	MAR06438				vmhreaction:HMR_6438
MAR06439	1 MAM01938@e --> 1 MAM01938@c	MAR06439				vmhreaction:HMR_6439
MAR06440	1 MAM01938@c <==> 1 MAM01938@r	MAR06440				vmhreaction:HMR_6440
MAR06441	1 MAM01938@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00361@c + 1 MAM02040@c + 1 MAM02554@c	MAR06441		1.14.13.30		vmhreaction:HMR_6441
MAR06442	1 MAM01938@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM00361@r + 1 MAM02040@r + 1 MAM02554@r	MAR06442		1.14.13.30		vmhreaction:HMR_6442
MAR06443	1 MAM00361@c + 1 MAM02039@c + 2 MAM02555@c + 2 MAM02630@c --> 1 MAM00347@c + 3 MAM02040@c + 2 MAM02554@c	MAR06443		1.14.13.30		mnx:MNXR103906;vmhreaction:RE3440C
MAR06444	1 MAM00361@r + 1 MAM02039@r + 2 MAM02555@r + 2 MAM02630@r --> 1 MAM00347@r + 3 MAM02040@r + 2 MAM02554@r	MAR06444		1.14.13.30		mnx:MNXR103906;vmhreaction:RE3440R
MAR06445	1 MAM00347@r --> 1 MAM00347@c	MAR06445				vmhreaction:HMR_6445
MAR06446	1 MAM00347@c --> 1 MAM00347@m	MAR06446				vmhreaction:HMR_6446
MAR06447	1 MAM00347@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m --> 1 MAM00289@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06447				vmhreaction:HMR_6447
MAR06448	1 MAM00289@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01228@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06448		1.1.1.35;1.3.1.34;1.3.3.6;2.3.1.16;3.1.2.2;3.1.2.27;4.2.1.17;5.1.99.4;5.3.3.8;6.2.1.-		
MAR06449	1 MAM01597@m + 1 MAM01802@m + 1 MAM02040@m + 1 MAM02552@m + 1 MAM03982@m --> 1 MAM01261@m + 1 MAM01803@m + 1 MAM02039@m + 1 MAM02553@m + 1 MAM04041@m	MAR06449				biggR:FAOXTC162TC142m;vmhreaction:FAOXTC162TC142m
MAR06450	1 MAM01228@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m --> 1 MAM01188@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06450		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6450
MAR06451	1 MAM01188@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02630@m --> 1 MAM01097@m + 1 MAM01261@m + 1 MAM01334@m + 1 MAM02039@m + 1 MAM02041@m + 1 MAM02759@m	MAR06451		1.1.1.35;1.3.1.34;1.3.3.6;2.3.1.16;3.1.2.2;3.1.2.27;4.2.1.17;5.1.99.4;5.3.3.8;6.2.1.-		vmhreaction:HMR_6451
MAR06452	1 MAM00106@m + 1 MAM01597@m + 1 MAM01802@m + 1 MAM02040@m + 1 MAM02552@m --> 1 MAM01261@m + 1 MAM01803@m + 1 MAM02039@m + 1 MAM02553@m + 1 MAM03982@m	MAR06452				biggR:FAOXTC182TC162m;vmhreaction:FAOXTC182TC162m
MAR06453	1 MAM01097@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01334@m + 1 MAM01923@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06453		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6453
MAR06454	1 MAM01923@m --> 1 MAM01923@c	MAR06454				vmhreaction:HMR_6454
MAR06455	1 MAM01097@m + 1 MAM02039@m --> 1 MAM01097@c + 1 MAM02039@c	MAR06455				vmhreaction:HMR_6455
MAR06456	1 MAM01936@c + 1 MAM02039@c <==> 1 MAM01935@c	MAR06456				vmhreaction:HMR_6456
MAR06457	1 MAM01211@c <==> 1 MAM01936@c + 1 MAM02147@c	MAR06457				mnx:MNXR103991
MAR06458	1 MAM01211@c <==> 1 MAM01937@c	MAR06458				mnx:MNXR103866;vmhreaction:RE3295C
MAR06459	1 MAM01117@c <==> 1 MAM01936@c + 1 MAM02588@c	MAR06459				mnx:MNXR103719;vmhreaction:RE2705C
MAR06460	1 MAM01117@c + 1 MAM02040@c <==> 1 MAM01935@c + 1 MAM02039@c + 1 MAM02714@c	MAR06460				mnx:MNXR103760;vmhreaction:RE2948C
MAR06461	1 MAM02590@c --> 1 MAM01596@c + 1 MAM02714@c	MAR06461				mnx:MNXR103696;vmhreaction:RE2533C
MAR06462	1 MAM01935@c <==> 1 MAM01935@e	MAR06462				vmhreaction:YVITEt
MAR06463	1 MAM01935@c <==> 1 MAM01935@r	MAR06463				vmhreaction:HMR_6463
MAR06464	1 MAM01935@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00360@c + 1 MAM02040@c + 1 MAM02554@c	MAR06464		1.14.13.30		mnx:MNXR103661;rheaR:45112;rheaR:45113;vmhreaction:RE2382C
MAR06465	1 MAM01935@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM00360@r + 1 MAM02040@r + 1 MAM02554@r	MAR06465		1.14.13.30		mnx:MNXR103661;rheaR:45112;rheaR:45113;vmhreaction:RE2382R
MAR06466	1 MAM00360@c + 1 MAM02039@c + 2 MAM02555@c + 2 MAM02630@c --> 1 MAM00346@c + 3 MAM02040@c + 2 MAM02554@c	MAR06466		1.14.13.30		mnx:MNXR103666;vmhreaction:RE2398C
MAR06467	1 MAM00360@r + 1 MAM02039@r + 2 MAM02555@r + 2 MAM02630@r --> 1 MAM00346@r + 3 MAM02040@r + 2 MAM02554@r	MAR06467		1.14.13.30		mnx:MNXR103666;vmhreaction:RE2398R
MAR06468	1 MAM00346@c <==> 1 MAM00346@r	MAR06468				vmhreaction:HMR_6468
MAR06469	1 MAM00346@c --> 1 MAM00346@m	MAR06469				vmhreaction:HMR_6469
MAR06470	1 MAM00346@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM00288@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06470				vmhreaction:HMR_6470
MAR06471	1 MAM00288@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01227@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06471		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6471
MAR06472	1 MAM01227@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01187@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06472		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6472
MAR06473	1 MAM01187@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01097@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06473		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6473
MAR06474	1 MAM01327@c <==> 1 MAM01327@e	MAR06474				biggR:AVITE1t;mnx:MNXR96146;vmhreaction:AVITE1t
MAR06475	1 MAM01327@c <==> 1 MAM01327@r	MAR06475				vmhreaction:HMR_6475
MAR06476	1 MAM01327@c + 1 MAM02039@c + 1 MAM02555@c + 1 MAM02630@c --> 1 MAM00356@c + 1 MAM02040@c + 1 MAM02554@c	MAR06476		1.14.13.30		mnx:MNXR103665;vmhreaction:RE2387C
MAR06477	1 MAM01327@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM02630@r --> 1 MAM00356@r + 1 MAM02040@r + 1 MAM02554@r	MAR06477		1.14.13.30		mnx:MNXR103665;vmhreaction:RE2387R
MAR06478	1 MAM00356@c + 1 MAM02039@c + 2 MAM02555@c + 2 MAM02630@c --> 1 MAM00344@c + 3 MAM02040@c + 2 MAM02554@c	MAR06478		1.14.13.30		mnx:MNXR103662;vmhreaction:RE2383C
MAR06479	1 MAM00356@r + 1 MAM02039@r + 2 MAM02555@r + 2 MAM02630@r --> 1 MAM00344@r + 3 MAM02040@r + 2 MAM02554@r	MAR06479		1.14.13.30		mnx:MNXR103662;vmhreaction:RE2383R
MAR06480	1 MAM00344@r --> 1 MAM00344@c	MAR06480				vmhreaction:HMR_6480
MAR06481	1 MAM00344@c --> 1 MAM00344@m	MAR06481				vmhreaction:HMR_6481
MAR06482	1 MAM00344@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM00286@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06482				vmhreaction:HMR_6482
MAR06483	1 MAM01597@x + 1 MAM02040@x + 1 MAM02552@x + 1 MAM02698@x --> 1 MAM00980@x + 1 MAM01261@x + 1 MAM02039@x + 1 MAM02553@x	MAR06483				biggR:FOAXC122C101x;vmhreaction:FOAXC122C101x
MAR06484	1 MAM00286@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01225@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06484		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6484
MAR06485	1 MAM01977@m <==> 1 MAM01977@c	MAR06485				biggR:GLUTCOAACBP;vmhreaction:GLUTCOAACBP
MAR06486	1 MAM01225@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01185@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m + 1 MAM02774@m	MAR06486		1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-		vmhreaction:HMR_6486
MAR06487	1 MAM00181@m <==> 1 MAM00181@c	MAR06487				biggR:HDCACBP;mnx:MNXR100582;vmhreaction:HDCACBP
MAR06488	1 MAM01185@m + 1 MAM01371@m + 1 MAM01597@m + 2 MAM02040@m + 1 MAM02552@m + 1 MAM02630@m --> 1 MAM01096@m + 1 MAM01261@m + 1 MAM01334@m + 2 MAM02039@m + 1 MAM02041@m + 1 MAM02553@m + 1 MAM02759@m	MAR06488				vmhreaction:HMR_6488
MAR06489	1 MAM00174@m <==> 1 MAM00174@c	MAR06489				biggR:HDDACBP;mnx:MNXR100585;vmhreaction:HDDACBP
MAR06490	1 MAM01923@c + 1 MAM03109@c --> 1 MAM01924@c + 1 MAM03106@c	MAR06490		2.4.1.17		vmhreaction:RE2405C
MAR06491	1 MAM03218@m <==> 1 MAM03218@c	MAR06491				biggR:HDECAACBP;mnx:MNXR100586;vmhreaction:HDECAACBP
MAR06492	1 MAM01924@c + 1 MAM02040@c <==> 1 MAM01923@c + 1 MAM01973@c + 1 MAM02039@c	MAR06492		3.2.1.31		vmhreaction:RE2541C
MAR06493	1 MAM03216@m <==> 1 MAM03216@c	MAR06493				biggR:HDECEACBP;vmhreaction:HDECEACBP
MAR06494	1 MAM03217@c --> 1 MAM03217@e	MAR06494				biggR:HEDCECRNe;vmhreaction:HEDCECRNe
MAR06495	1 MAM00766@c + 1 MAM03109@c --> 1 MAM01321@c + 1 MAM03106@c	MAR06495		2.4.1.17		vmhreaction:RE2404C
MAR06496	1 MAM01321@c + 1 MAM02040@c --> 1 MAM00766@c + 1 MAM01973@c + 1 MAM02039@c	MAR06496		3.2.1.31		vmhreaction:RE3381C
MAR06497	1 MAM03219@c --> 1 MAM03219@e	MAR06497				biggR:HEXDCRNe;mnx:MNXR100618;vmhreaction:HEXDCRNe
MAR06498	1 MAM03654@c <==> 1 MAM03654@r	MAR06498				biggR:HEXDIACtr;vmhreaction:HEXDIACtr
MAR06499	1 MAM03655@r <==> 1 MAM03655@c	MAR06499				biggR:HEXDICOAACBP;vmhreaction:HEXDICOAACBP
MAR06500	1 MAM01328@c + 1 MAM03103@m <==> 1 MAM01329@c + 1 MAM03102@m	MAR06500				mnx:MNXR103652;vmhreaction:HMR_6500
MAR06501	1 MAM01212@c <==> 1 MAM01329@c	MAR06501				mnx:MNXR103658;vmhreaction:RE2373C
MAR06502	1 MAM03655@r --> 1 MAM03655@x	MAR06502				biggR:HEXDICOAACBPx;vmhreaction:HEXDICOAACBPx
MAR06503	1 MAM03242@m <==> 1 MAM03242@c	MAR06503				biggR:HIVCACBP;vmhreaction:HIVCACBP
MAR06504	1 MAM03243@c --> 1 MAM03243@e	MAR06504				biggR:HIVCRNe;vmhreaction:HIVCRNe
MAR06505	1 MAM02842@c <==> 1 MAM02842@e	MAR06505				mnx:MNXR104033;rheaR:35015;rheaR:35018;vmhreaction:r1106
MAR06506	1 MAM01371@c + 1 MAM02842@c --> 1 MAM01285@c + 1 MAM01828@c + 1 MAM02039@c	MAR06506		2.7.1.26		biggR:RBFK;keggR:R00549;mnx:MNXR103429;rheaR:14357;rheaR:14358;vmhreaction:RBFK
MAR06507	1 MAM01828@c + 1 MAM02040@c --> 1 MAM02751@c + 1 MAM02842@c	MAR06507		3.1.3.2		keggR:R00548;mnx:MNXR95393;rheaR:35587;rheaR:35588;vmhreaction:ACP1_FMN_
MAR06508	1 MAM01371@c + 1 MAM01828@c + 1 MAM02039@c --> 1 MAM01802@c + 1 MAM02759@c	MAR06508		2.7.7.2		biggR:FMNAT;keggR:R00161;mnx:MNXR95501;rheaR:17237;rheaR:17238;vmhreaction:FMNAT
MAR06509	1 MAM01802@c + 1 MAM02040@c --> 1 MAM01334@c + 1 MAM01828@c + 2 MAM02039@c	MAR06509		3.6.1.18;3.6.1.9		biggR:FADDP;keggR:R00160;mnx:MNXR99209;rheaR:13889;rheaR:13890;vmhreaction:FADDP
MAR06510	1 MAM01802@c + 1 MAM02039@c + 1 MAM02553@c --> 1 MAM01803@c + 1 MAM02552@c	MAR06510		1.5.1.38		keggR:R09748;mnx:MNXR99215;vmhreaction:RE3347C
MAR06511	1 MAM01802@c + 1 MAM02039@c + 1 MAM02555@c --> 1 MAM01803@c + 1 MAM02554@c	MAR06511		1.5.1.30		keggR:R09520;mnx:MNXR99216;vmhreaction:HMR_6511
MAR06512	1 MAM01802@c <==> 1 MAM01802@e	MAR06512				mnx:MNXR99217;vmhreaction:r0870
MAR06513	1 MAM01802@m + 1 MAM01803@c <==> 1 MAM01802@c + 1 MAM01803@m	MAR06513				mnx:MNXR105454;vmhreaction:r1290
MAR06514	1 MAM02986@c <==> 1 MAM02986@e	MAR06514				vmhreaction:TCYNTt
MAR06515	1 MAM02464@c + 1 MAM02949@c --> 1 MAM02819@c + 1 MAM02991@c	MAR06515		2.8.1.2		keggR:R03105;mnx:MNXR107950;vmhreaction:HMR_6515
MAR06516	1 MAM02145@c <==> 1 MAM02145@e	MAR06516				biggR:CYANt;mnx:MNXR96957;vmhreaction:CYANt
MAR06517	1 MAM02145@c <==> 1 MAM02145@m	MAR06517				biggR:CYANtm;mnx:MNXR96957;vmhreaction:CYANtm
MAR06518	1 MAM02145@c + 1 MAM02464@c --> 1 MAM02039@c + 1 MAM02819@c + 1 MAM02986@c	MAR06518		2.8.1.2		biggR:MCPST;keggR:R03106;mnx:MNXR101422;vmhreaction:MCPST
MAR06519	1 MAM00815@c + 1 MAM02552@c <==> 1 MAM02039@c + 1 MAM02464@c + 1 MAM02553@c	MAR06519		1.1.1.27		keggR:R03104;mnx:MNXR107949;vmhreaction:MCLOR
MAR06520	1 MAM02145@m + 1 MAM02991@m <==> 1 MAM02039@m + 1 MAM02949@m + 1 MAM02986@m	MAR06520		2.8.1.1		biggR:CYANSTm;keggR:R01931;mnx:MNXR96956;vmhreaction:RE1691M
MAR06521	1 MAM01862@c + 1 MAM02991@m <==> 1 MAM01862@m + 1 MAM02991@c	MAR06521				biggR:FUMTSULtm;mnx:MNXR99710;vmhreaction:FUMTSULtm
MAR06522	1 MAM02439@c + 1 MAM02991@m <==> 1 MAM02439@m + 1 MAM02991@c	MAR06522				biggR:MALTSULtm;mnx:MNXR101357;vmhreaction:MALTSULtm
MAR06523	1 MAM02039@c + 1 MAM02041@c + 1 MAM02986@c <==> 1 MAM02040@c + 1 MAM02158@c	MAR06523		1.11.1.7;1.2.4.4;1.8.1.4		mnx:MNXR103471;vmhreaction:RE0702C
MAR06524	1 MAM01442@e + 1 MAM02519@e --> 1 MAM01442@c + 1 MAM02519@c	MAR06524				vmhreaction:NCCt
MAR06525	1 MAM01442@e + 1 MAM02046@c --> 1 MAM01442@c + 1 MAM02046@e	MAR06525				vmhreaction:HCO3_CLt
MAR06526	2 MAM01442@e + 1 MAM02519@e + 1 MAM02579@e --> 2 MAM01442@c + 1 MAM02519@c + 1 MAM02579@c	MAR06526				tcdb:2.A.30.3.1;vmhreaction:NKCC2t
MAR06527	1 MAM01442@e + 1 MAM02579@e --> 1 MAM01442@c + 1 MAM02579@c	MAR06527				vmhreaction:KCC2t
MAR06528	1 MAM03230@m <==> 1 MAM03230@c	MAR06528				biggR:HOCDACBP;vmhreaction:HOCDACBP
MAR06529	1 MAM01442@e + 2 MAM01833@c --> 1 MAM01442@c + 2 MAM01833@e	MAR06529				vmhreaction:CLFORtex
MAR06530	1 MAM01442@e + 2 MAM02946@c --> 1 MAM01442@c + 2 MAM02946@e	MAR06530				vmhreaction:SO4CLtex2
